product_name,discounted_price,original_price,product_url,image_url
Kanas Tomato Ketchup 800gm,350,350,https://www.rahimstore.com/product/37761,https://www.rahimstore.com/img/products/020/37761.jpg?1766497168
Kanas Chili Garlic Sauce 800gm,350,350,https://www.rahimstore.com/product/37762,https://www.rahimstore.com/img/products/024/37762.jpg?1766497168
Kanas Thousand Island Dressing,640,640,https://www.rahimstore.com/product/37764,https://www.rahimstore.com/img/products/096/37764.jpg?1766497168
Nescafe Original Extra Forte C,"2,395.00",2580,https://www.rahimstore.com/product/37809,https://www.rahimstore.com/img/products/034/37809.jpg?1766497168
Sucral Zero Calorie Sweetener,845,900,https://www.rahimstore.com/product/37817,https://www.rahimstore.com/img/products/204/37817.jpg?1766497168
Food Net Yeast 40gm,250,250,https://www.rahimstore.com/product/37846,https://www.rahimstore.com/img/products/032/37846.jpg?1766497168
Soya Supreme Olive Cooking Oil,"2,825.00",2825,https://www.rahimstore.com/product/37876,https://www.rahimstore.com/img/products/002/37876.jpg?1766497168
Soya Supreme Olive Cooking Oil,595,595,https://www.rahimstore.com/product/37879,https://www.rahimstore.com/img/products/002/37879.jpg?1766497168
Soya Supreme Cooking Oil 16ltr,"8,999.00",8999,https://www.rahimstore.com/product/37880,https://www.rahimstore.com/img/products/002/37880.jpg?1766497168
Soya Supreme Olive Cooking Oil,"1,850.00",1850,https://www.rahimstore.com/product/37881,https://www.rahimstore.com/img/products/002/37881.jpg?1766497168
